MLS,Community,Address,St,List Price,Sold Price,Tot Flr Area AG Metres,Style,Rooms Above Grade,Beds Total,Baths Full,Baths Half,Ensuite YN,Yr Built,Front Exposure,Frontage Metres,Num Finished FP,Basement Development,Enclosed Parking,Parking,Occupancy,Possession Notes,DOM,Condo Name,Construction Type,Flooring,Tot Flr Area A.G. (SF),Realtor
C4258647,Erin Woods, 20  ERIN CROFT PL SE,A,"$364,900 ",,75.344,3 Lvl Split,5,2,2,0,No,1981,West,4.99,,Fully Finished,2,"Double Garage Detached, Over Sized",Seller,neg,4,,Wood Frame,"Hardwood, Non-Ceramic Tile",811,Clay Brunette
C4254970,Big Springs, 108  SPRINGS PL SE,A,"$359,900 ",,134.616,2 Storey,7,3,2,1,Yes,2002,East,12.24,,Partly Finished,2,Double Garage Attached,Seller,negotiable,4,,Wood Frame,"Carpet, Linoleum","1,449",Jean Buchanan
C4258721,Evergreen, 216  EVERGREEN CO SW,A,"$524,900 ",,167.504,2 Storey,6,3,2,1,Yes,1996,South,15.24,,Fully Finished,3,"Triple Garage Attached, Insulated",Seller,Negotiable,4,,Wood Frame,"Carpet, Hardwood, Linoleum","1,803",Mike Contini
C4258719,Collingwood, 31  CANYON DR NW,A,"$650,000 ",,107.86,Bungalow,6,5,2,0,No,1959,Northeast,18.29,1,Fully Finished,1,"Single Garage Detached, Over Sized",Seller,Negotiable,4,,Wood Frame,"Carpet, Hardwood, Linoleum","1,161",Jesse M Sinclair
C4258714,Tower Hill, 142  Carr CR,A,"$349,900 ",,110.462,3 Lvl Split,6,4,2,0,Yes,1981,North,15.3,,Fully Finished,,Parking Pad Gravel,Seller,Negotiable,4,,Wood Frame,Laminate Flooring,"1,189",Amber Ramsay
C4258582,Cranston, 25  CRANFIELD PA SE,A,"$399,900 ",,158.678,2 Storey,7,3,2,1,Yes,2000,East,11.1,1,Unfinished,2,Double Garage Attached,Vacant,Neg,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,708",Azad P Chandler
C4258659,None, 207  Birch RD,A,"$265,125 ",,140.005,Bungalow,7,2,2,0,Yes,1995,East,16.47,,Unfinished,1,Single Garage Detached,Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,507",Lyle Magnuson
C4257555,Elbow Park, 934  RIVERDALE AV SW,A,"$3,895,000 ",,447.049,2 Storey,15,5,5,1,Yes,1998,South,15.23,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Ceramic Tile, Hardwood, Non-Ceramic Tile","4,812",Gordon W Ross
C4258257,Arbour Lake, 97  Arbour Summit CL NW,A,"$535,000 ",,149.667,4 Lvl Split,8,3,2,1,No,1992,East,13.24,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","1,611",Erica Zhang
C4258649,Canyon Meadows, 292  CANTERVILLE DR SW,A,"$564,000 ",,212.748,2 Storey,9,3,2,1,Yes,1984,North,21.33,,Fully Finished,2,Double Garage Attached,Vacant,Neg,4,,Wood Frame,"Carpet, Linoleum","2,290",Seamus Logue
C4258297,None, 232106  Vale View RD,A,"$1,329,000 ",,200.856,Bungalow,8,5,3,0,Yes,1999,West,,3,Fully Finished,3,"Single Garage Detached, Triple Garage Attached, Insulated, Heated, Over Sized, RV Parking, Shop",Seller,neg,4,,Wood Frame,"Carpet, Hardwood","2,162",Gail M Schmidt
C4258622,Livingston, 231  HOWSE DR NE,A,"$675,000 ",,225.661,2 Storey,9,3,2,1,Yes,2019,Southeast,9.54,1,Unfinished,2,Double Garage Attached,Seller,,4,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","2,429",Rick Qi
C4258700,North Haven, 4644  NORTH HAVEN DR NW,A,"$459,900 ",,106.653,Bungalow,7,4,1,0,No,1962,North,16.45,1,Fully Finished,1,Single Garage Detached,Seller,negotiable,4,,Wood Frame,"Ceramic Tile, Hardwood","1,148",Gina Arienzale
C4258693,Red Lodge Estates, 2413  TWP 351,A,"$1,199,000 ",,153.94,Bungalow,8,3,2,0,Yes,2000,West,,2,,2,"Double Garage Detached, Heated",Seller,Negotiable,5,Z-name Not Listed,Modular,"Hardwood, Vinyl Plank","1,657",Barry McCurdy
C4258465,Strathcona Park, 147  STRATTON CR SW,A,"$550,000 ",,125.326,4 Lvl Split,9,4,3,0,Yes,1985,Northeast,14.62,2,Unfinished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","1,349",Samantha Crick
C4258555,Westmount_OK, 74  WESTMOUNT CI,A,"$439,900 ",,183.762,2 Storey,8,4,3,1,Yes,2007,Northeast,11.2,1,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,978",Matthew Reiser
C4258680,Riverbend, 180  RIVERWOOD CL SE,A,"$469,900 ",,184.784,2 Storey,8,4,2,1,Yes,1991,North,11.24,,Fully Finished,2,Single Garage Attached,Seller,"IMM, NEG",4,,Wood Frame,"Carpet, Ceramic Tile","1,989",Ross Aitken
C4258108,Elbow Valley West, 132  GLYDE PA,A,"$1,289,000 ",,308.903,2 Storey,7,4,4,2,Yes,2018,West,,2,Fully Finished,3,Triple Garage Attached,Seller,negotiable,5,Z-name Not Listed,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,325",Barb A Richardson
C4258669,Valley Ridge, 186  VALLEY GLEN HT NW,A,"$589,900 ",,190.265,2 Storey,8,4,3,1,Yes,1997,South,16.27,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","2,048",Gerard Chiasson
C4258378,Springbank Hill, 214  SLOPEVIEW DR SW,A,"$1,199,900 ",,264.402,2 Storey,12,4,4,0,Yes,2001,East,40.53,3,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,846",John Hripko
C4258658,Royal Oak, 100  ROYAL BIRCH WY NW,A,"$594,900 ",,232.165,2 Storey,9,3,2,1,Yes,2006,Southwest,7.7,,Unfinished,2,Double Garage Attached,Tenant Rights,15 DAY,4,,Wood Frame,"Carpet, Hardwood","2,499",Soon Thieu
C4258692,Bridlewood, 17  BRIDLECREST GD SW,A,"$449,900 ",,181.254,2 Storey,8,3,3,1,Yes,2006,East,11.58,1,Fully Finished,2,Double Garage Attached,Seller,negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,951",Dennis H Hwang
C4258657,Sagewood, 203  SAGEWOOD BV SW,A,"$550,000 ",,169.827,2 Storey,7,4,2,1,Yes,2004,East,10.99,2,Fully Finished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Ceramic Tile, Hardwood","1,828",Natalie Berthiaume
C4258328,None, 112  Millarville RD,A,"$499,000 ",,244.985,4 Lvl Split,7,4,3,1,Yes,1982,Southwest,38,,Unfinished,2,"Double Garage Attached, RV Parking",Vacant,,6,,Wood Frame,"Hardwood, Non-Ceramic Tile, Wall to Wall Carpet","2,637",Dieter D Hendrickson
C4258550,Windsor Park, 406 + 408  54 AV SW,A,"$620,000 ",,159.979,Bi-Level,10,6,4,0,No,1970,South,15.24,2,Partly Finished,,2 Outdoor Stalls,Tenant,Negotiable,4,,Wood Frame,"Carpet, Linoleum","1,722",Rory Winder
C4258359,Rosemont, 27  ROSELAWN CR NW,A,"$939,900 ",,89.559,4 Lvl Split,4,3,1,1,No,1970,West,18.3,1,Fully Finished,1,Single Garage Attached,Seller,Negotiable,4,,Wood Frame,Carpet,964,Trevor Ramage
C4258645,Discovery Ridge, 20  DISCOVERY RIDGE RI SW,A,"$898,000 ",,247.494,2 Storey,12,6,3,1,Yes,2000,North,15.24,1,Fully Finished,2,"Double Garage Attached, Over Sized",Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile","2,664",David Pellettier
C4258623,Cedarbrae, 63  CEDARDALE HL SW,A,"$449,900 ",,94.482,4 Lvl Split,6,4,2,0,No,1983,West,12.19,,Fully Finished,2,Double Garage Detached,Vacant,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,017",Dawnell S Werner
C4258536,Castleridge, 179  CASTLERIDGE DR NE,A,"$319,900 ",,111.298,2 Storey,6,3,1,1,No,1981,Northwest,7.61,,Fully Finished,,No Assigned Parking,Vacant,Imm/ Neg,4,,Wood Frame,"Hardwood, Laminate Flooring, Non-Ceramic Tile","1,198",Clay Brunette
C4258312,None, 24  HERITAGE TC,A,"$550,000 ",,198.441,2 Storey,8,5,2,1,Yes,2015,Southwest,7.9,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","2,136",Kim Avery
C4258391,South Calgary, 1726  32 AV SW,A,"$1,499,000 ",,257.156,2 Storey,12,4,3,1,Yes,2013,South,11.42,,Fully Finished,3,"Triple Garage Detached, Insulated, Heated, Rear Drive Access",Undisclosed,Immediate,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,768",Jordan Smeaton
C4258636,Elbow Valley West, 107  LEIGHTON LN,A,"$1,675,000 ",,386.198,2 Storey,8,4,4,1,Yes,2017,Southwest,,4,Fully Finished,3,"Triple Garage Attached, Insulated, Heated, Over Sized",Seller,,5,Z-name Not Listed,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","4,157",Justin Havre
C4258633,Coach Hill, 103  COACH LIGHT BA SW,A,"$669,000 ",,184.877,2 Storey,7,3,3,1,Yes,1988,South,21,2,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Slate","1,990",Justin Havre
C4256403,Valley Ridge, 258  VALLEY BROOK CI NW,A,"$539,900 ",,188.779,2 Storey,9,3,2,1,Yes,1998,South,12.93,1,Fully Finished,2,Double Garage Attached,Seller,Negotaible,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,032",Robert Copping
C4258626,Bowness, 8703  33 AV NW,A,"$899,900 ",,147.437,Bungalow,7,4,3,0,Yes,1963,North,14.6,1,Fully Finished,2,"Double Garage Attached, Over Sized",Seller,Negotiable,4,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,587",Maria Lynn Lizotte
C4257866,Sunnyside, 506  7 AV NW,A,"$599,900 ",,143.814,3 Lvl Split,8,3,3,1,No,1990,East,12.8,,Fully Finished,1,Single Garage Attached,Tenant Rights,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring, Linoleum","1,548",Steve Strachan
C4258624,Reunion, 2362  REUNION ST NW,A,"$369,900 ",,139.633,2 Storey,7,3,2,1,Yes,2008,South,9.15,,Fully Finished,2,"Double Garage Detached, Heated, Over Sized",Seller,Negotiable,4,,Wood Frame,"Carpet, Linoleum, Non-Ceramic Tile","1,503",Maria Lynn Lizotte
C4258592,Silverado, 145  SILVERADO RANGE CV SW,A,"$589,900 ",,204.015,2 Storey,9,3,2,1,Yes,2007,West,8,,Unfinished,2,Double Garage Attached,Vacant,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile","2,196",Chun Yuan Xu
C4253792,Arbour Lake, 125  Arbour Stone PL NW,A,"$388,888 ",,141.863,2 Storey,7,3,2,1,Yes,2000,East,11.5,1,Partly Finished,2,Double Garage Detached,Owner,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,527",Marlene Saunders
C4258596,Abbeydale, 47  ABERDARE CR NE,A,"$399,900 ",,98.199,Bungalow,7,5,2,0,No,1981,East,11.49,,"Fully Finished, Suite",2,Double Garage Detached,Undisclosed,NEGOTIABLE,4,,Wood Frame,"Ceramic Tile, Vinyl Plank","1,057",Rishma Kassam
C4258370,Edgemont, 35  EDGEWOOD PL NW,A,"$599,000 ",,175.215,2 Storey,5,3,3,1,Yes,1979,North,9.3,1,Fully Finished,2,"Double Garage Attached, Parking Pad Gravel, RV Parking",Owner,,4,,Wood Frame,"Carpet, Hardwood","1,886",Mark Czechowsky
C4258598,West Hillhurst, 2311  5 AV NW,A,"$424,900 ",,96.155,1 & Half St,6,3,1,0,No,1911,North,7.6,,Unfinished,3,Triple Garage Detached,Undisclosed,Negotiable,5,,Wood Frame,"Carpet, Hardwood, Linoleum","1,035",Gareth John Hughes
C4258325,Brentwood, 3807  CHARLESWOOD DR NW,A,"$499,000 ",,98.849,Bungalow,6,4,2,0,No,1960,Southeast,16.4,,Fully Finished,,"Front and Rear Drive Access, Front Drive Access, Parking Pad Cement or Paved, Rear Drive Access, Tandem",Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","1,064",Mitchell Thompson
C4258589,Richmond, 2227  26 AV SW,A,"$749,900 ",,170.663,2 Storey,8,4,3,1,Yes,2014,North,7.61,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,5,,Wood Frame,"Ceramic Tile, Hardwood, Wall to Wall Carpet","1,837",Dianne L Brown
C4258409,Dalhousie, 6107  DALTON DR NW,A,"$565,000 ",,117.058,Bungalow,6,4,2,1,Yes,1969,East,15.54,1,Fully Finished,2,"Double Garage Detached, Insulated, Heated, Over Sized",Seller,Negotiable,5,,Wood Frame,"Carpet, Hardwood, Slate","1,260",Mike Stante
C4258510,Panorama Hills, 181  PANATELLA PL NW,A,"$459,900 ",,162.952,2 Storey,7,3,2,1,Yes,2004,Southwest,15.2,,Unfinished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Linoleum","1,754",Derek Lien
C4256777,Evanston, 20  EVANSVIEW PA NW,A,"$499,900 ",,192.402,2 Storey,8,3,2,1,Yes,2012,West,10.97,,Unfinished,2,Double Garage Attached,Owner,Neg,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,071",Al Abed-Rabbo
C4258610,None, 331050  Rge Rd 234,A,"$427,000 ",,172.8,Bungalow,12,3,1,1,Yes,2000,Southeast,100,1,Unfinished,3,"Triple Garage Detached, Over Sized, RV Parking, Shop",Seller,Negotiable,9,,Wood Frame,"Laminate Flooring, Vinyl Plank","1,860",Barry J Reder
C4258466,Royal Oak, 380  ROYAL OAK CI NW,A,"$687,000 ",,221.109,2 Storey,9,4,3,1,Yes,2002,East,13.36,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Ceramic Tile, Hardwood, Wall to Wall Carpet","2,380",Dan Nash
C4258583,Renfrew, 1442  RUSSELL RD NE,A,"$949,000 ",,181.068,2 Storey,8,4,3,1,Yes,2019,West,9.13,,Fully Finished,2,Double Garage Detached,New; Never Occupied,,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,949",Justin Warthe
C4257805,None, 368051  162 AV W,A,"$1,049,000 ",,249.816,2 Storey,7,3,2,1,Yes,1999,South,,,,2,"Double Garage Attached, Over Sized",Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Stone","2,689",Sharon G Bayer
C4258045,Cranston, 134  CRANFIELD CR SE,A,"$550,000 ",,132.015,Bungalow,5,4,3,0,Yes,2000,Southeast,8.5,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Ceramic Tile, Hardwood","1,421",Dhanwant S Chahal
C4258353,Glenbow, 24  GLENDALE WY,A,"$329,000 ",,107.768,2 Storey,5,3,2,1,Yes,1978,West,15,,Fully Finished,2,"Double Garage Attached, Over Sized",Seller,negotiable,5,,Wood Frame,"Carpet, Laminate Flooring, Non-Ceramic Tile","1,160",Ken L Morris
C4258421,Auburn Bay, 104  AUBURN MEADOWS CR SE,A,"$699,900 ",,210.332,2 Storey,8,4,3,1,Yes,2017,Southeast,10.04,,Fully Finished,2,Double Garage Attached,Seller,neg,5,,Wood Frame,"Carpet, Vinyl Plank","2,264",Kevin Franks
C4258459,Capitol Hill, 1307  20 AV NW,A,"$429,900 ",,72.464,Bungalow,6,2,1,0,No,1912,North,7.6,,Unfinished,1,Single Garage Detached,Vacant,negotiable,5,,Wood Frame,"Ceramic Tile, Hardwood, Slate",780,Matt Launhardt
C4254247,Elbow Park, 115  GARDEN CR SW,A,"$1,175,000 ",,184.32,2 Storey,7,3,2,1,Yes,1911,East,10.15,,Unfinished,,Parking Pad Cement or Paved,Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,984",Spencer Stupka
C4258480,Haysboro, 99  HALLBROOK DR SW,A,"$729,900 ",,105.073,4 Lvl Split,7,4,3,0,Yes,1958,East,25.15,1,Fully Finished,2,Double Garage Detached,Vacant,neg,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,131",Shirley E Evans
C4258597,None, 231031  Hi-Way585 HI,A,"$499,000 ",,197.698,1 & Half St,9,3,2,1,Yes,1984,North,196.6,1,Partly Finished,2,Double Garage Attached,Seller,Negotiable,8,,See Remarks,"Carpet, Linoleum","2,128",Barry J Reder
C4258404,Coventry Hills, 78  COVILLE SQ NE,A,"$385,000 ",,111.855,2 Storey,6,3,2,1,No,2001,Southeast,8.99,1,Fully Finished,2,Double Garage Attached,Seller,negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Vinyl Plank","1,204",Justin Havre
C4258146,Douglasdale/Glen, 71  DOUGLAS GLEN PL SE,A,"$454,900 ",,161.465,2 Storey,8,3,2,1,Yes,1993,East,7.69,1,Fully Finished,2,Double Garage Attached,Vacant,ASAP,5,,Wood Frame,"Carpet, Ceramic Tile","1,738",Lawrence Cuming
C4258512,Signal Hill, 58  SIERRA NEVADA GR SW,A,"$570,000 ",,159.7,2 Storey,8,4,3,1,Yes,1997,West,10,,Fully Finished,2,Double Garage Attached,Vacant,negotiable,5,,Wood Frame,"Carpet, Hardwood","1,719",Judy L Cunningham
C4256251,Evanston, 211  EVANSFIELD WY NW,A,"$624,900 ",,216,5 Lvl Split,11,3,2,1,Yes,2013,East,11.59,1,Fully Finished,2,"Double Garage Attached, Front Drive Access, Heated",Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","2,325",Joe Perri
C4258571,McKenzie Lake, 38  MT DOUGLAS CL SE,A,"$509,900 ",,216,2 Storey,10,4,2,1,Yes,2000,West,12.45,1,Unfinished,2,Double Garage Attached,Vacant,Negotiable,5,,Wood Frame,"Carpet, Laminate Flooring","2,325",Michael Montgomery
C4258576,Castleridge, 175  CASTLEGLEN WY NE,A,"$429,900 ",,115.85,Bi-Level,6,6,3,0,Yes,1981,East,15.5,,"Fully Finished, Suite",2,Double Garage Attached,Vacant,,5,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","1,247",Tejinder Gill
C4258485,Windsong, 163  WINDFORD RI SW,A,"$445,900 ",,150.503,2 Storey,7,3,2,1,Yes,2014,South,10.2,,Unfinished,0,Double Garage Attached,Owner,NEGOTIABLE,5,,Wood Frame,"Carpet, Hardwood","1,620",Hasib Rahman
C4258574,Scenic Acres, 9051  SCURFIELD DR NW,A,"$624,800 ",,211.354,2 Storey,9,4,3,1,Yes,1991,North,14.88,,"Fully Finished, Suite",2,"Single Garage Attached, Double Garage Attached, Front Drive Access",Vacant,Immediate,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,275",Justin Warthe
C4258400,Signal Hill, 160  SIGNATURE CL SW,A,"$875,000 ",,197.883,2 Storey,10,5,3,1,Yes,1994,East,16.61,2,Fully Finished,2,"Double Garage Attached, Over Sized",Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,130",David Pellettier
C4258564,Spruce Cliff, 3507  7 AV SW,A,"$549,900 ",,73.022,Bungalow,4,3,2,0,No,1953,North,14.94,,"Fully Finished, Suite",1,Single Garage Detached,Tenant Rights,NEGOTIABLE,5,,Wood Frame,"Carpet, Hardwood",786,Michael Ferianec
C4258543,Panorama Hills, 173  PANATELLA PL NW,A,"$449,900 ",,141.77,2 Storey,7,4,3,1,Yes,2004,Southwest,5.53,1,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,5,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,526",Jessica Chan
C4258549,Evanston, 6  EVANSBROOKE MR NW,A,"$449,900 ",,191.102,2 Storey,9,3,2,1,Yes,2003,Southeast,11.22,,Unfinished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Hardwood","2,057",Maricel McDonald
C4258445,Sundance, 425  SUNLAKE RD SE,A,"$470,000 ",,219.251,2 Storey,10,4,2,2,Yes,1995,West,13.99,,Fully Finished,2,Double Garage Attached,Owner,Negotiable,5,,Wood Frame,"Carpet, Linoleum","2,360",Happe Dhillon
C4258556,None, 26  Heart RI,A,"$1,299,000 ",,271.648,3 Storey,8,5,3,0,Yes,2000,North,0,,Fully Finished,,"Parking Pad Gravel, RV Parking",Owner,flexible,5,,Log,"Carpet, Hardwood, See Remarks","2,924",Jessica P Stoner
C4258239,McKenzie Lake, 99  MT ROBSON CI SE,A,"$569,900 ",,195.654,2 Storey,10,4,3,1,Yes,1989,West,7.6,,Fully Finished,2,Double Garage Attached,Owner,Negotiable,5,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","2,106",Heather B Davis
C4258538,Fairview, 63  Fawn CR SE,A,"$378,000 ",,106.838,Bungalow,6,4,2,0,No,1958,Northwest,14.47,,Fully Finished,,Double Carport,Vacant,Negotiable,5,,Wood Frame,Hardwood,"1,150",Derek Timmons
C4258473,Evergreen, 51  EVERHOLLOW WY SW,A,"$435,000 ",,147.251,2 Sty Split,5,4,3,1,Yes,2004,North,11.57,1,Fully Finished,2,Double Garage Attached,Seller,negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","1,585",Jesse Bydevaate
C4258525,None, 117  1 Avenue West,A,"$529,900 ",,141.491,Bungalow,5,5,3,0,Yes,2002,North,62.44,1,Fully Finished,6,"Double Garage Attached, Triple Garage Detached",Vacant,NEGOTIABLE,5,,Wood Frame,"Carpet, Laminate Flooring","1,523",Natasha Eden
C4257764,Evergreen, 633  EVERMEADOW RD SW,A,"$419,900 ",,120.031,2 Storey,6,4,2,1,No,2005,North,9.78,,Fully Finished,2,"Double Garage Detached, Over Sized",Seller,Neg,5,,Wood Frame,"Carpet, Hardwood, Laminate Flooring","1,292",Seamus Logue
C4258380,Signal Hill, 54  SIMCOE CR SW,A,"$848,800 ",,207.731,2 Storey,9,4,3,1,Yes,1999,South,14.62,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,236",David Pellettier
C4258106,Martindale, 802  MARTINDALE BV NE,A,"$394,900 ",,141.213,2 Storey,6,5,2,1,Yes,2000,North,10.4,,Fully Finished,2,Double Garage Attached,Vacant,Immediate,9,,Wood Frame,"Carpet, Hardwood, Linoleum","1,520",Monique C Windrem
C4258390,Cougar Ridge, 7911  COUGAR RIDGE AV SW,A,"$498,000 ",,141.677,2 Storey,7,4,3,1,Yes,2003,North,10.05,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,525",David Pellettier
C4258231,Shawnessy, 34  SHAWFIELD PL SW,A,"$374,900 ",,109.626,4 Lvl Split,6,5,3,0,Yes,1989,Northwest,8.49,1,Partly Finished,2,Double Garage Attached,Seller,,5,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,180",Dave Rose
C4258503,Valley Ridge, 39  VALLEY CREEK CR NW,A,"$519,000 ",,143.535,Bungalow,7,5,3,0,Yes,2000,East,8.14,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,545",Gerard Chiasson
C4258530,Eastview, 78  Ellenwood DR,A,"$334,900 ",,102.193,4 Lvl Split,5,4,3,0,Yes,1986,Southeast,11.77,,Partly Finished,0,Parking Pad Gravel,Seller,Negotiable,5,,Wood Frame,"Laminate Flooring, Linoleum","1,100",Anthony Lewis
C4258355,Riverbend, 85  RIVERSIDE CI SE,A,"$650,000 ",,204.108,2 Storey,9,4,3,1,Yes,1990,East,12.79,1,Fully Finished,2,"Double Garage Attached, Insulated, Heated",Seller,Negotiable,4,,Wood Frame,"Carpet, Hardwood, Slate","2,197",Andrew B Hanney
C4257945,Woodbine, 28  WOODGLEN RI SW,A,"$374,900 ",,139.633,2 Storey,7,4,2,2,Yes,1982,South,12.59,1,Fully Finished,2,"Double Garage Detached, Rear Drive Access",Owner,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","1,503",Jamie Newton
C4258341,None, 48  Booth CR,A,"$239,900 ",,101.264,Bi-Level,6,4,1,0,No,1982,West,8.6,1,Fully Finished,,"Parking Pad Gravel, Rear Drive Access, RV Parking",Seller,Negotiable,5,,Wood Frame,"Laminate Flooring, Linoleum","1,090",Kathryn Bogala
C4258511,Evergreen, 27  EVERGREEN HT SW,A,"$744,900 ",,161.651,Bungalow,6,4,3,1,Yes,2000,West,7.99,1,Fully Finished,2,Double Garage Attached,Vacant,Imm - Neg,5,,Wood Frame,"Hardwood, Non-Ceramic Tile","1,740",Dixie Bain
C4258300,Hounsfield Heights/Briar Hill, 1239  18 ST NW,A,"$984,900 ",,185.899,4 Lvl Split,9,5,3,0,No,1952,East,15.24,2,Fully Finished,2,"Double Garage Detached, Insulated, Heated, Parking Pad Cement or Paved",Seller,Negotiable,5,,Wood Frame,"Carpet, Hardwood, Linoleum, Non-Ceramic Tile","2,001",Joel Semmens
C4258190,Heartland, 24  THOROUGHBRED BV,A,"$434,500 ",,220.459,2 Storey,9,3,2,1,No,2015,West,9.74,,Unfinished,2,Double Garage Attached,Seller,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,373",Nancy Maureen Reilly
C4256070,Monterey Park, 14  SARATOGA CL NE,A,"$369,900 ",,113.435,2 Storey,6,3,1,2,Yes,1995,North,7.2,,Fully Finished,2,Double Garage Attached,Owner,Negotiable,5,,Wood Frame,"Carpet, Laminate Flooring","1,221",Karla Linares
C4257913,McKenzie Towne, 33  INVERNESS VW SE,A,"$519,900 ",,151.432,Bi-Level,6,4,3,0,Yes,1999,Northeast,12.22,1,Fully Finished,,Parking Pad Cement or Paved,Seller,Negotiable,5,,Wood Frame,"Ceramic Tile, Hardwood, Linoleum, Wall to Wall Carpet","1,630",Big John Peterson
C4257530,Skyview Ranch, 175  SKYVIEW SHORES CR NE,A,"$579,900 ",,226.962,2 Storey,11,5,3,1,Yes,2009,North,10.98,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Hardwood, Linoleum","2,443",Dale C Green
C4258492,Bowness, 8336  BOWNESS RD NW,A,"$440,000 ",,100.986,Bungalow,5,5,2,0,No,1957,South,17.37,,Fully Finished,2,"Single Garage Detached, Front and Rear Drive Access, Heated, Over Sized, Parking Pad Cement or Paved, RV Parking",Vacant,Negotiable,5,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","1,087",Yousef Sheikhi Garjan
C4258336,Mount Pleasant, 523  18 AV NW,A,"$519,000 ",,126.813,2 Storey,6,2,2,0,Yes,1914,North,7.61,,Partly Finished,2,Double Garage Detached,Vacant,Negotiable,5,,Wood Frame,"Ceramic Tile, Hardwood","1,365",Curtis Atkinson
C4258101,Aspen Woods, 215  ASPEN RIDGE PL SW,A,"$2,050,000 ",,416.391,2 Storey,12,6,4,3,Yes,2007,East,20.8,,Fully Finished,3,"Triple Garage Attached, Insulated, Heated, Over Sized",Seller,negotiable,9,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","4,482",Rachelle Starnes
