MLS,Community,Address,St,List Price,Sold Price,Tot Flr Area AG Metres,Style,Rooms Above Grade,Beds Total,Baths Full,Baths Half,Ensuite YN,Yr Built,Front Exposure,Frontage Metres,Num Finished FP,Basement Development,Enclosed Parking,Parking,Occupancy,Possession Notes,DOM,Condo Name,Construction Type,Flooring,Tot Flr Area A.G. (SF),Realtor
C4247920,Panorama Hills, 331  PANATELLA HE NW,A,"$1,800,000 ",,281.868,2 Storey,11,5,3,1,Yes,2010,Southwest,7.51,,Fully Finished,2,Double Garage Attached,Owner,Negotiable,52,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,034",Vince Oliverio
C4248307,Patterson, 52  Patterson DR SW,S,"$1,999,900 ","$1,800,000 ",369.197,2 Storey,8,6,3,3,Yes,1981,Southwest,19.98,2,Fully Finished,3,"Triple Garage Attached, Front Drive Access, Over Sized",Vacant,Negotiable,16,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile, See Remarks","3,974",Lisa Johnson
C4255081,Lakeview, 6925  LEASIDE DR SW,A,"$1,799,000 ",,216.092,2 Storey,8,5,3,1,Yes,1965,East,21.33,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,24,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,326",John A McNeill
C4252755,Lakeview, 6831  LOCKE CO SW,A,"$1,799,000 ",,250.931,2 Storey,10,5,4,1,Yes,1966,West,12.83,3,Fully Finished,2,Double Garage Attached,Undisclosed,Negotiable,45,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, See Remarks","2,701",Jordan Smeaton
C4249107,Altadore, 4416  15 ST SW,A,"$1,799,000 ",,235.138,2 Storey,10,5,3,1,Yes,2011,West,17.05,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,46,,Wood Frame,"Ceramic Tile, Hardwood","2,531",Anne Margaret Clarke-Davidson
C4245105,Mayfair, 176  MALIBOU RD SW,A,"$1,799,000 ",,308.066,2 Sty Split,10,5,5,1,Yes,1961,South,27.43,2,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,66,,Wood Frame,"Non-Ceramic Tile, Parquet, Wall to Wall Carpet","3,316",Ellyn Mendham
C4241311,Springbank Hill, 21  SPRING VALLEY VW SW,A,"$1,799,000 ",,230.492,Bungalow,6,4,4,1,Yes,2008,West,11,2,Fully Finished,3,"Triple Garage Attached, Insulated, Over Sized",Owner,Negotiable,90,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,481",Ross Pavl
C4254036,Elbow Park, 715  29 AV SW,A,"$1,794,900 ",,250.931,3 Lvl Split,9,5,4,1,Yes,2016,North,12.8,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,25,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,701",Gurinder Brar
C4257101,Silverado, 237  SILVERADO RANCH MR SW,A,"$1,788,000 ",,373.563,2 Storey,12,7,4,3,Yes,2014,Southeast,24,5,Fully Finished,4,"Quad or More Attached, Insulated, Front Drive Access, Heated, Over Sized, Parking Pad Cement or Paved",Seller,neg,17,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","4,021",Diana Arvatescu
C4242371,Elboya, 528  49 AV SW,A,"$1,750,000 ",,311.318,2 Storey,10,5,4,1,Yes,2008,South,15.2,1,Fully Finished,2,Double Garage Detached,Vacant,Negotiable,84,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,351",David Tsegai
C4254132,Altadore, 2020  45 AV SW,A,"$1,749,900 ",,274.528,2 Storey,8,5,4,1,Yes,2014,South,12.17,3,Fully Finished,3,Triple Garage Detached,Seller,Negotiable,37,,Wood Frame,"Hardwood, See Remarks","2,955",Marti M Bogue
C4253210,Altadore, 3901  17 ST SW,A,"$1,749,900 ",,221.388,2 Storey,8,5,3,1,Yes,2015,East,13.39,1,"Fully Finished, Suite",3,"Triple Garage Detached, Insulated, Over Sized, Rear Drive Access",Owner,Negotiable,40,,Wood Frame,"Hardwood, Non-Ceramic Tile","2,383",Trevor Ramage
C4243871,Altadore, 2008  48 AV SW,A,"$1,749,900 ",,271.463,2 Storey,8,4,3,2,Yes,2015,South,11.43,2,Fully Finished,3,Triple Garage Detached,Seller,Negotiable,73,,Wood Frame,"Carpet, Ceramic Tile, Cork Flooring, Hardwood","2,922",Allen Jovica
C4257809,Ramsay, 2030  SALISBURY ST SE,A,"$1,736,000 ",,221.667,2 Storey,8,3,4,1,Yes,2018,Northwest,9.14,,Fully Finished,2,"Double Garage Detached, Rear Drive Access",Undisclosed,Negotiable,12,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,386",Bryon R Howard
C4248990,Currie Barracks, 36  MARY DOVER DR SW,A,"$1,700,000 ",,322.745,2 Storey,8,4,4,1,Yes,2010,South,18.28,2,Fully Finished,2,Double Garage Attached,Seller,Negotiable,47,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,474",Len T Wong
C4242221,Aspen Woods, 24  ASPEN RIDGE TC SW,A,"$1,700,000 ",,383.318,2 Storey,12,8,5,1,Yes,2011,South,18.17,,Fully Finished,3,Triple Garage Attached,Undisclosed,NEG,85,,Wood Frame,"Carpet, Hardwood","4,126",Mark Wang
C4255941,Hounsfield Heights/Briar Hill, 1609  11 AV NW,A,"$1,699,990 ",,296.361,2 Storey,9,5,3,1,Yes,1989,North,16.75,2,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,25,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,190",Jeffrey LeBlanc
C4253142,Varsity, 236  VARSITY GREEN BA NW,A,"$1,699,000 ",,312.247,2 Storey,15,5,3,2,Yes,1972,Northeast,21.33,2,Fully Finished,2,"Double Garage Attached, Front Drive Access, Heated",Owner,negotiable,41,,Wood Frame,"Ceramic Tile, Hardwood, Slate, Vinyl Plank, Wall to Wall Carpet","3,361",Carol A Thompson
C4246029,Upper Mount Royal, 1343  MONTREAL AV SW,A,"$1,699,000 ",,214.141,Bungalow,7,5,3,0,Yes,1966,North,24.34,,Fully Finished,2,Double Garage Attached,Seller,heg,60,,Wood Frame,"Carpet, Hardwood, Linoleum","2,305",Joanna Barstad
C4256879,Hounsfield Heights/Briar Hill, 2  HAWTHORNE CR NW,A,"$1,695,000 ",,288.185,2 Storey,9,4,4,0,Yes,1954,West,15.23,,Fully Finished,2,Double Garage Attached,Seller,neg,18,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","3,102",Jordan Helwerda
C4256624,Pineridge, 6508 & 6520  RUNDLEHORN DR NE,A,"$1,695,000 ",,94.204,Bungalow,6,4,2,0,No,1969,West,83,,Fully Finished,4,Double Garage Detached,Tenant Rights,NEG,20,,Wood Frame,"Carpet, Linoleum","1,014",Shahzad Zaffar
C4255760,McKenzie Lake, 42  MCKENZIE LAKE IS SE,A,"$1,695,000 ",,216.278,Bungalow,7,3,2,1,Yes,1998,East,,1,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,26,Z-name Not Listed,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,328",Len T Wong
C4248120,Upper Mount Royal, 1903  9 ST SW,A,"$1,688,000 ",,169.362,4 Lvl Split,7,3,2,1,Yes,1975,North,20.1,1,Fully Finished,4,"Quad or More Attached, Heated, Parking Pad Cement or Paved",Vacant,,53,,Wood Frame,Hardwood,"1,823",Mary Lou McCormick
C4253554,Springbank Hill, 49  POSTHILL DR SW,A,"$1,680,000 ",,182.647,Bungalow,8,3,2,2,Yes,2008,Southeast,25.18,1,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,40,Z-name Not Listed,Wood Frame,"Carpet, Ceramic Tile, Cork Flooring, Hardwood","1,966",Elaine Wiens
C4254354,Elboya, 4712  ELBOW DR SW,A,"$1,669,000 ",,380.066,3 Storey,10,5,4,1,Yes,2012,West,13,,Unfinished,0,Double Garage Detached,Vacant,immediate,34,,Wood Frame,"Ceramic Tile, Hardwood","4,091",Vivienne Huisman
C4240756,Britannia, 928  ELIZABETH RD SW,S,"$1,699,900 ","$1,665,000 ",325.439,2 Storey,11,4,4,2,Yes,1955,South,18.86,2,Fully Finished,2,Double Garage Attached,Vacant,Immediate,9,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,503",Melissa Gallagher
C4254532,West Hillhurst, 2704  1 AV NW,A,"$1,650,000 ",,303.979,2 Storey,9,4,5,1,Yes,2015,South,18.82,1,Fully Finished,3,Triple Garage Detached,Vacant,Negotiable,34,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","3,272",Joel Semmens
C4245907,Patterson, 557  PATTERSON GV SW,A,"$1,650,000 ",,332.871,2 Storey,9,5,4,1,Yes,2019,East,15.59,,Fully Finished,3,"Single Garage Attached, Double Garage Attached, Triple Garage Attached, Insulated, Front Drive Access, Heated, Over Sized",New; Never Occupied,Negotiable,61,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,583",Justin Warthe
C4253123,Bowness, 5914  Bowwater CR NW,A,"$1,649,000 ",,249.723,2 Storey,7,5,3,1,Yes,2018,Southwest,9.09,1,Fully Finished,3,Triple Garage Detached,Seller,Negotiable,25,,Wood Frame,"Hardwood, Non-Ceramic Tile, Vinyl Plank","2,688",Sharon Schille
C4242136,Cougar Ridge, 108  COULEE WY SW,A,"$1,649,000 ",,333.522,2 Storey,12,5,4,1,Yes,2018,South,14.9,2,Fully Finished,3,"Triple Garage Attached, Insulated, Over Sized",Seller,Negotiable,59,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile, Vinyl Plank","3,590",Sharon Schille
C4253907,Aspen Woods, 40  ASPEN STONE CO SW,A,"$1,645,000 ",,341.883,2 Storey,11,6,4,1,Yes,2008,East,17.23,3,Fully Finished,3,"Triple Garage Attached, Over Sized, RV Parking",Seller,Negotiable,38,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","3,680",Mike Kandil
C4258362,Elbow Park, 3033  ELBOW DR SW,A,"$1,629,000 ",,293.388,3 Storey,10,4,3,1,Yes,2005,Southeast,13.4,2,Fully Finished,2,"Double Garage Detached, Parking Pad Cement or Paved",Seller,Negotiable,7,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","3,158",Ellyn Mendham
C4248209,Mahogany, 79  MAHOGANY IS SE,A,"$1,629,000 ",,297.104,2 Storey,9,5,3,1,Yes,2015,South,,1,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,54,Z-name Not Listed,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,198",Jordan Roy Huntrods
C4244130,Upper Mount Royal, 1235  PROSPECT AV SW,S,"$1,725,000 ","$1,625,000 ",337.052,2 & Half St,11,4,3,1,Yes,1979,North,18.53,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,7,,Wood Frame,"Carpet, Ceramic Tile","3,628",Len T Wong
C4243692,Bel-Aire, 1319  BALDWIN CR SW,S,"$1,750,000 ","$1,625,000 ",325.161,2 Storey,10,4,4,1,Yes,1967,North,24.38,2,Partly Finished,2,Double Garage Attached,Vacant,Negotiable,52,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,500",Sam Corea
C4254648,Parkland, 14016  PARK ESTATES DR SE,A,"$1,600,000 ",,219.994,2 Sty Split,11,4,3,1,Yes,1973,South,17,1,Fully Finished,2,"Double Garage Attached, Over Sized",Seller,Negotiable,31,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","2,368",Shannon M MacLeod
C4257543,Pump Hill, 9960  PATTON RD SW,A,"$1,599,900 ",,246.565,Bungalow,8,6,4,0,Yes,1967,Southeast,25.3,,Fully Finished,3,Triple Garage Attached,Seller,NEGOTIABLE,13,,Wood Frame,"Carpet, Hardwood","2,654",Joel Semmens
C4257307,Springbank Hill, 54  POSTHILL DR SW,A,"$1,599,000 ",,281.217,2 Storey,10,4,3,1,Yes,2008,North,,,Fully Finished,3,Triple Garage Attached,Seller,negotiable,10,Z-name Not Listed,Wood Frame,"Carpet, Hardwood, Slate","3,027",Barb A Richardson
C4256513,West Hillhurst, 2305  7 AV NW,A,"$1,599,000 ",,319.215,2 Storey,11,4,3,1,Yes,2005,North,13.1,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,20,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Non-Ceramic Tile","3,436",Joel Semmens
C4249376,Ramsay, 1112  BELLEVUE AV SE,A,"$1,599,000 ",,286.699,3 Storey,8,4,3,2,Yes,2014,Northwest,9.12,1,Fully Finished,2,Double Garage Attached,Seller,,45,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,086",Dave E Gowryluk
C4245727,Bel-Aire, 1016  BEVERLEY BV SW,A,"$1,599,000 ",,177.816,2 Storey,8,4,1,2,Yes,1962,South,22.3,1,Partly Finished,2,Double Garage Attached,Seller,NEG,64,,Wood Frame,"Linoleum, See Remarks","1,914",Robert E Smith
C4244218,Rosedale, 733  ALEXANDER CR NW,A,"$1,599,000 ",,208.381,2 Storey,8,3,3,1,Yes,1943,North,15.25,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,69,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,243",Donna Rooney
C4245513,Elbow Park, 3803  6 ST SW,A,"$1,597,000 ",,232.072,1 & Half St,8,3,3,0,Yes,1910,East,16.7,2,Fully Finished,2,Double Garage Detached,Seller,,67,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,498",Heather Waddell
C4243676,Bel-Aire, 1107  BEVERLEY BV SW,A,"$1,595,000 ",,230.028,2 Storey,8,4,3,1,Yes,1961,West,20.9,2,Fully Finished,2,"Double Garage Attached, Insulated, Over Sized",Seller,Negotiable,74,,Wood Frame,"Ceramic Tile, Hardwood","2,476",Joe Badin
C4241991,Montgomery, 5019  22 AV NW,A,"$1,590,000 ",,236.717,2 Storey,9,4,3,1,Yes,2018,North,15.2,1,Fully Finished,2,"Double Garage Detached, Insulated, Over Sized",New; Never Occupied,NEG,87,,Wood Frame,"Carpet, Non-Ceramic Tile","2,548",Stewart J Lowe
C4256366,Sundance, 9  SUNSET CV SE,S,"$1,650,000 ","$1,590,000 ",369.754,2 Storey,11,5,3,1,Yes,1994,Southwest,20.48,2,Fully Finished,3,"Triple Garage Attached, Heated",Seller,Negotiable,11,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,980",Bob Wiseman
C4253467,Mahogany, 266  MAHOGANY MR SE,A,"$1,588,000 ",,274.9,2 Storey,9,4,3,1,Yes,2014,North,18.74,1,Fully Finished,4,"Quad or More Attached, Heated, Over Sized",Seller,Negotiable,38,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,959",Corinne M Poffenroth
C4246013,Cranston, 112  CRANBROOK VW SE,A,"$1,580,000 ",,202.807,Bungalow,6,3,3,1,Yes,2018,West,19.8,3,Fully Finished,4,"Quad or More Attached, Insulated, Front Drive Access, Heated, Over Sized",Seller,Negotiable,61,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","2,183",Zully A Merali
C4255046,Mount Pleasant, 3111  4A ST NW,A,"$1,575,000 ",,287.535,2 Storey,8,4,3,1,Yes,2011,East,15.23,3,Fully Finished,3,"Triple Garage Detached, 220 Volt Wiring, Heated",Seller,60-90 neg,31,,Wood Frame,"Hardwood, Non-Ceramic Tile, See Remarks","3,095",David A Williams
C4242892,Charleswood, 2108  CHICOUTIMI DR NW,A,"$1,575,000 ",,265.052,2 Storey,9,4,4,0,Yes,2015,West,15.2,1,Fully Finished,2,Double Garage Attached,Seller,negotiable,80,,Wood Frame,"Hardwood, See Remarks","2,853",Yoki Nichol
C4256275,Currie Barracks, 28  TOMMY PRINCE RD SW,A,"$1,569,900 ",,308.903,2 Storey,10,5,3,1,Yes,2015,South,6.89,,Fully Finished,3,"Triple Garage Attached, Front Drive Access",Seller,NEGOTIABLE,24,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","3,325",Tanya Eklund
C4257902,Bowness, 8160  48 AV NW,A,"$1,550,000 ",,280.195,2 Sty Split,7,4,3,1,Yes,1973,South,6.92,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,11,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,016",Robert P Jansons
C4248186,Mahogany, 91  MAHOGANY IS SE,S,"$1,699,000 ","$1,550,000 ",354.982,2 Storey,10,3,2,2,Yes,2014,South,11,2,Fully Finished,3,"Single Garage Attached, Double Garage Attached",Seller,30days/neg,49,Z-name Not Listed,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,821",Justin Havre
C4240725,West Hillhurst, 2306  7 AV NW,A,"$1,549,900 ",,335.844,3 Storey,9,6,3,2,Yes,2010,South,11.43,1,Fully Finished,3,"Triple Garage Detached, Insulated, Heated",Seller,Negotiable,95,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","3,615",Frances Dares
C4249085,Richmond, 3202  27 ST SW,A,"$1,540,000 ",,234.766,2 Storey,7,5,4,1,Yes,2011,West,17.7,4,Fully Finished,2,"Double Garage Detached, Insulated, Heated, Over Sized",Seller,negotiable,49,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,527",Tony Valckx
C4259069,Springbank Hill, 84  ANATAPI LN SW,A,"$1,525,000 ",,254.926,2 Storey,9,3,3,1,Yes,1989,South,78.48,2,Fully Finished,2,"Double Garage Attached, Insulated, Heated, Over Sized",Seller,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,744",Sam Corea
C4243131,Parkhill, 3831  1 ST SW,A,"$1,500,000 ",,231.421,3 Storey,10,4,3,1,Yes,2012,East,9.51,1,Fully Finished,2,"Double Garage Attached, Double Garage Detached, Heated",Seller,Negotiable,76,,Wood Frame,"Carpet, Ceramic Tile","2,491",Dennis J Plintz
C4257050,Winston Heights/Mountview, 464  21 AV NE,A,"$1,499,900 ",,257.248,2 Storey,11,5,4,1,Yes,2019,South,12.69,3,"Fully Finished, Suite",3,Triple Garage Detached,Vacant,negotiable,17,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, See Remarks","2,769",Anastasia Dvorak
C4255995,Scarboro/Sunalta West, 2436  SOVEREIGN CR SW,A,"$1,499,900 ",,204.665,Bungalow,7,4,3,1,Yes,1955,Southeast,21.34,,Fully Finished,2,Double Garage Attached,Undisclosed,Negotiable,23,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,203",Gareth John Hughes
C4247958,Bridgeland/Riverside, 514  7A ST NE,A,"$1,499,900 ",,263.287,2 Storey,8,4,3,1,Yes,2016,West,12.18,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,55,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,834",Happe Dhillon
C4247819,Auburn Bay, 54  AUBURN SOUND VW SE,A,"$1,499,900 ",,201.321,Bungalow,7,4,3,0,No,2006,Southwest,11.03,2,Fully Finished,3,"Double Garage Attached, Triple Garage Attached, Insulated, Front Drive Access, Over Sized, Tandem",Seller,Negotiable,40,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,167",Ezra Malo
C4242100,Hillhurst, 416  11 ST NW,A,"$1,499,900 ",,206.616,2 & Half St,9,4,3,1,Yes,1910,West,17.99,1,Fully Finished,1,"Single Garage Detached, Over Sized",Vacant,neg,86,,Wood Frame,"Carpet, Hardwood","2,224",Tomasz Samborski
C4258391,South Calgary, 1726  32 AV SW,A,"$1,499,000 ",,257.156,2 Storey,12,4,3,1,Yes,2013,South,11.42,,Fully Finished,3,"Triple Garage Detached, Insulated, Heated, Rear Drive Access",Undisclosed,Immediate,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,768",Jordan Smeaton
C4253274,Springbank Hill, 160  POSTHILL DR SW,A,"$1,499,000 ",,381.367,2 Storey,13,6,4,2,Yes,2008,South,43,1,Partly Finished,4,"Quad or More Attached, Insulated",Seller,Neg,42,Z-name Not Listed,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","4,105",Artur Kominek
C4247786,Britannia, 924  Elizabeth RD SW,A,"$1,499,000 ",,168.991,Bungalow,7,3,2,1,Yes,1955,South,18.89,2,Fully Finished,2,"Double Garage Detached, Parking Pad Cement or Paved",Tenant,Negotiable,56,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,819",Jeannie Brennan-Minchin
C4245006,Parkhill, 3617  3 ST SW,A,"$1,499,000 ",,175.215,2 Storey,5,3,3,1,Yes,1982,East,7.61,,Fully Finished,,Stall,Seller,neg,28,,Wood Frame,"Ceramic Tile, Hardwood","1,886",Jordan Helwerda
C4244009,Hillhurst, 333  13 ST NW,A,"$1,499,000 ",,290.601,3 Storey,9,4,4,2,Yes,2018,East,9.11,,Fully Finished,3,"Triple Garage Attached, Triple Garage Detached",New; Never Occupied,Neg.,54,,Concrete,"Carpet, Ceramic Tile, Hardwood","3,128",Wendy J Lambkin
C4246035,Crescent Heights, 212  2 AV NE,A,"$1,498,000 ",,263.287,3 Storey,9,4,4,1,Yes,2013,South,7.62,1,Fully Finished,2,"Double Garage Detached, Insulated, Heated",Seller,Negotiable,61,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,834",Carrie Peddie
C4248194,Springbank Hill, 172  SLOPEVIEW DR SW,A,"$1,495,000 ",,436.923,2 Storey,10,4,3,1,Yes,2003,Northwest,44.74,1,Fully Finished,3,"Triple Garage Attached, 2 Outdoor Stalls, Breezeway, Insulated, Front Drive Access, Heated, Over Sized, Parking Pad Cement or Paved, RV Parking",Seller,Negotiable,54,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile, See Remarks, Slate","4,703",Gary Fayerman
C4247671,Patterson, 426  Patterson BV SW,A,"$1,495,000 ",,278.988,2 Storey,12,4,3,2,Yes,2018,Southwest,17.09,,Fully Finished,3,Double Garage Attached,Undisclosed,Negotiable,42,,Wood Frame,"Ceramic Tile, Hardwood","3,003",Cordell Dasilva
C4255874,Aspen Woods, 1  ASPEN RIDGE WY SW,A,"$1,490,000 ",,311.875,2 Storey,12,5,3,1,Yes,2003,North,19,4,Fully Finished,2,"Double Garage Attached, Over Sized",Owner,nego,26,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,357",Ross Pavl
C4247845,Winston Heights/Mountview, 509  31 AV NE,A,"$1,490,000 ",,319.308,2 Storey,9,5,5,1,Yes,2013,North,10.06,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,53,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,437",Abe M Elhage
C4248035,Elbow Park, 3608  13A ST SW,S,"$1,575,000 ","$1,480,000 ",298.219,2 Storey,9,6,3,1,Yes,2002,West,15.23,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,24,,Wood Frame,"Carpet, Cork Flooring, Hardwood, Slate","3,210",Kale Bandura
C4255237,Bridgeland/Riverside, 523  6A ST NE,A,"$1,479,000 ",,248.608,2 Storey,8,5,3,1,Yes,2016,East,"1,217.00",,Fully Finished,3,Triple Garage Detached,New; Never Occupied,negotiable,31,,Wood Frame,"Carpet, Cork Flooring, Hardwood, Non-Ceramic Tile","2,676",Sid Merhi
C4249333,Springbank Hill, 184  FORTRESS BA SW,A,"$1,475,000 ",,356.097,2 Storey,10,3,2,1,Yes,2013,North,23.74,1,Unfinished,3,Triple Garage Attached,Seller,Negotiable,39,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,833",Alex A Iron
C4256704,Aspen Woods, 73  ASPEN RIDGE CR SW,A,"$1,465,000 ",,229.099,Bungalow,7,4,4,1,Yes,2003,East,17.17,1,Fully Finished,2,"Double Garage Attached, Insulated, Heated, Over Sized",Seller,Negotiable,19,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,466",David Pellettier
C4247581,West Hillhurst, 2028  2 AV NW,A,"$1,460,000 ",,280.66,2 Storey,8,4,4,1,Yes,2019,South,11.39,,Fully Finished,3,Triple Garage Detached,New; Never Occupied,Negotiable,59,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,021",John Malick
C4239701,Springbank Hill, 208  FORTRESS BA SW,A,"$1,459,900 ",,354.239,2 Storey,11,4,3,2,No,2011,South,20,2,Fully Finished,3,"Triple Garage Attached, Heated, Over Sized",Seller,Negotiable,90,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,813",Mary Yuen-Sears
C4254446,Aspen Woods, 39  ASPEN VISTA WY SW,A,"$1,458,000 ",,290.786,2 Storey,12,5,4,1,Yes,2015,North,15.85,,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,34,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,130",Vicky Wang
C4244232,Springbank Hill, 7563  ELKTON DR SW,A,"$1,454,328 ",,281.496,2 Storey,10,5,3,1,Yes,2011,Northeast,17,1,Fully Finished,3,"Triple Garage Attached, Over Sized",Seller,NEGOTIABLE,74,,Wood Frame,Ceramic Tile,"3,030",Margarita Chesher
C4258188,North Glenmore Park, 2032  53 AV SW,A,"$1,450,000 ",,164.81,Bungalow,6,4,4,0,Yes,1960,South,15.2,1,Fully Finished,3,Triple Garage Detached,Vacant,Negotiable,9,,Wood Frame,"Ceramic Tile, Hardwood, Wall to Wall Carpet","1,774",Dianne L Brown
C4255356,Glamorgan, 67  GLADEVIEW CR SW,A,"$1,450,000 ",,269.233,2 Storey,9,6,5,0,Yes,2016,East,15.2,3,Fully Finished,2,Double Garage Detached,Owner,Negotiable,20,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","2,898",Ivan Cilic
C4243407,Mayfair, 25  MEDFORD PL SW,A,"$1,450,000 ",,196.676,Bi-Level,7,5,3,0,Yes,1957,East,32.65,3,Fully Finished,4,"Double Garage Attached, Double Garage Detached",Seller,,75,,Wood Frame,Hardwood,"2,117",Sheila Morrison
C4247871,West Hillhurst, 2606  7 AV NW,S,"$1,565,000 ","$1,450,000 ",272.856,2 Storey,9,4,4,1,Yes,2010,South,11.51,2,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,11,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,937",Teri-Ann Begin
C4245635,Springbank Hill, 28  SPRING VALLEY LN SW,A,"$1,449,900 ",,196.862,Bungalow,6,4,3,1,Yes,2005,Southwest,20.49,2,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,66,Spring Valley Lane,Wood Frame,"Cork Flooring, Hardwood","2,119",Miranda Pearson
C4244222,Sundance, 43  SUNCASTLE BA SE,S,"$1,549,000 ","$1,440,000 ",287.349,2 Sty Split,11,4,3,1,Yes,1985,Northwest,17.34,2,Fully Finished,3,"Triple Garage Attached, Front Drive Access",Owner,negotiable,16,,Wood Frame,"Carpet, Ceramic Tile, Linoleum, See Remarks","3,093",Bryan Shettler
C4242808,West Springs, 107  WENTWORTH CO SW,S,"$1,475,000 ","$1,440,000 ",330.642,2 Storey,12,5,3,1,Yes,2008,East,24.27,,Fully Finished,3,"Triple Garage Attached, Front Drive Access, Heated, Over Sized",Seller,Negotiable,20,,Wood Frame,"Carpet, Hardwood","3,559",Rachelle Starnes
C4248627,Hamptons, 7  HAMPTONS VW NW,A,"$1,438,000 ",,302.585,2 Storey,9,3,2,1,No,2013,East,,,Unfinished,3,Triple Garage Attached,Seller,negotiable,52,Z-name Not Listed,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","3,257",Ross Pavl
